run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target,training_time_to_target_sec
run_2025-11-10_281-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.1,63.8,12365.6,12606.2,100,6105.0,20.8
run_2025-11-10_281-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.5,54.1,8884.9,9138.5,100,7725.0,25.1
run_2025-11-10_282-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.0,49.0,10947.6,11327.7,100,8360.0,14.7
run_2025-11-10_282-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.1,48.3,10759.7,11187.7,100,6052.0,19.1
run_2025-11-10_283-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,54.4,49.8,9694.4,9989.6,100,7649.0,22.5
run_2025-11-10_283-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.0,59.2,12182.2,12271.300000000001,100,8573.0,19.6
run_2025-11-10_284-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.7,50.5,11863.1,12019.7,100,7422.0,23.7
run_2025-11-10_284-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,45.6,51.8,11771.2,11895.400000000001,100,6012.0,16.2
run_2025-11-10_285-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.7,54.0,12430.5,12536.6,100,6033.0,25.5
run_2025-11-10_285-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.8,63.3,11724.8,11939.5,100,7250.0,18.6
run_2025-11-10_286-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.9,48.8,9466.5,9619.7,100,6465.0,18.1
run_2025-11-10_286-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.4,45.1,11645.6,11793.800000000001,100,7993.0,24.5
run_2025-11-10_287-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.3,46.2,9815.4,9890.0,100,8126.0,20.8
run_2025-11-10_287-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,51.5,63.1,9514.0,9572.0,100,6534.0,20.2
run_2025-11-10_288-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.4,58.0,8735.8,8832.0,100,8666.0,22.7
run_2025-11-10_288-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.6,50.5,11822.5,11950.0,100,7326.0,21.0
run_2025-11-10_289-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.8,48.5,11670.6,11914.5,100,6429.0,16.0
run_2025-11-10_289-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.0,50.9,9478.7,9758.400000000001,100,8293.0,22.1
run_2025-11-10_290-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.3,47.3,11847.1,11960.4,100,8370.0,15.6
run_2025-11-10_290-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.2,63.8,12622.1,12863.300000000001,100,7918.0,23.7
run_2025-11-10_291-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,54.0,60.7,8896.9,9100.699999999999,100,8560.0,25.9
run_2025-11-10_291-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.5,54.2,9470.1,9602.6,100,8212.0,18.5
run_2025-11-10_292-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.2,62.3,11851.2,11904.300000000001,100,8647.0,19.3
run_2025-11-10_292-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,47.8,50.0,9662.7,9922.900000000001,100,7302.0,14.6
run_2025-11-10_293-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,54.8,59.3,11273.5,11632.0,100,8243.0,14.2
run_2025-11-10_293-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.3,62.1,8773.4,8925.199999999999,100,8999.0,25.1
run_2025-11-10_294-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.1,52.1,10480.1,10589.4,100,8175.0,15.5
run_2025-11-10_294-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.6,60.1,11799.8,12249.0,100,6343.0,19.3
run_2025-11-10_295-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.4,50.9,11558.0,11731.8,100,7555.0,23.8
run_2025-11-10_295-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.1,51.0,12149.3,12299.9,100,7762.0,24.7
run_2025-11-10_296-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.5,47.1,12436.3,12872.0,100,6523.0,20.2
run_2025-11-10_296-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.4,53.8,11956.6,12374.300000000001,100,8889.0,20.8
run_2025-11-10_297-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.2,59.6,11489.3,11741.099999999999,100,6527.0,22.0
run_2025-11-10_297-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.4,63.8,8545.9,8816.1,100,6533.0,25.5
run_2025-11-10_298-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,45.6,57.1,10860.8,11008.8,100,8746.0,21.2
run_2025-11-10_298-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,51.9,62.3,8573.4,8658.6,100,7396.0,20.7
run_2025-11-10_299-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,51.9,61.4,12117.1,12425.1,100,6190.0,14.2
run_2025-11-10_299-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,54.3,48.5,9875.3,9969.599999999999,100,7795.0,15.0
run_2025-11-10_300-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,50.0,54.7,10987.2,11239.400000000001,100,7805.0,20.9
run_2025-11-10_300-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.3,47.3,9685.4,10158.6,100,6194.0,25.2
run_2025-11-10_301-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,45.4,58.6,11999.5,12478.3,100,8918.0,24.4
run_2025-11-10_301-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.2,64.0,12477.9,12635.6,100,7632.0,25.8
run_2025-11-10_302-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,48.0,47.7,10233.8,10564.699999999999,100,7679.0,20.3
run_2025-11-10_302-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.6,59.7,12369.4,12632.699999999999,100,7560.0,23.5
run_2025-11-10_303-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,48.5,57.6,9628.5,10072.6,100,7832.0,24.1
run_2025-11-10_303-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.5,56.7,10859.4,11031.5,100,6793.0,21.8
run_2025-11-10_304-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,54.6,52.8,12350.3,12402.0,100,6862.0,18.1
run_2025-11-10_304-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.2,52.1,9899.1,10022.300000000001,100,7534.0,19.6
run_2025-11-10_305-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,54.3,45.9,12788.6,12995.9,100,8420.0,24.3
run_2025-11-10_305-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.6,49.4,8960.6,9152.7,100,6150.0,17.6
run_2025-11-10_306-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,50.5,45.3,8484.1,8890.2,100,7810.0,25.1
run_2025-11-10_306-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.8,56.6,12559.0,12915.3,100,8420.0,16.8
run_2025-11-10_307-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,49.6,47.1,8715.8,8900.599999999999,100,6471.0,23.0
run_2025-11-10_307-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,50.6,62.5,12962.7,13218.7,100,6045.0,21.6
run_2025-11-10_308-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.6,55.5,12776.4,12869.4,100,6938.0,23.0
run_2025-11-10_308-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.8,59.0,9030.3,9484.5,100,7764.0,19.2
run_2025-11-10_309-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,54.0,53.2,10872.9,11343.8,100,6415.0,25.2
run_2025-11-10_309-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.7,56.2,9250.6,9741.5,100,7278.0,21.6
run_2025-11-10_310-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,46.4,63.9,10369.5,10810.3,100,7657.0,17.5
run_2025-11-10_310-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.9,46.7,8682.6,8810.9,100,7797.0,21.7
run_2025-11-10_311-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.3,50.1,9430.1,9500.9,100,6823.0,17.4
run_2025-11-10_311-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,48.9,60.6,10071.1,10381.9,100,7200.0,17.5
run_2025-11-10_312-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,51.6,47.0,10417.8,10878.5,100,8335.0,18.8
run_2025-11-10_312-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,46.1,46.5,12896.5,13026.3,100,8824.0,24.2
run_2025-11-10_313-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,51.4,52.2,12116.2,12169.400000000001,100,8586.0,20.0
run_2025-11-10_313-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,50.0,46.8,11792.1,12204.6,100,7693.0,22.1
run_2025-11-10_314-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,49.1,56.7,10870.4,10955.0,100,7231.0,18.7
run_2025-11-10_314-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.5,49.5,12264.0,12500.2,100,6999.0,17.2
run_2025-11-10_315-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,50.2,62.9,9960.9,10316.4,100,6375.0,25.5
run_2025-11-10_315-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,47.2,60.7,11660.9,11817.5,100,6320.0,21.2
run_2025-11-10_316-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,49.6,59.0,12971.4,13059.199999999999,100,8065.0,25.2
run_2025-11-10_316-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.2,57.3,9847.3,10243.8,100,6779.0,16.4
run_2025-11-10_317-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,46.8,62.3,11500.5,11834.1,100,6764.0,15.8
run_2025-11-10_317-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.1,49.5,12283.8,12778.599999999999,100,8995.0,24.3
run_2025-11-10_318-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,45.1,62.5,12612.7,12817.6,100,6564.0,22.2
run_2025-11-10_318-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,45.1,60.8,11702.5,11780.3,100,6444.0,16.2
run_2025-11-10_319-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.3,60.0,9704.6,10085.1,100,6296.0,17.2
run_2025-11-10_319-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,52.3,56.2,9900.9,10185.699999999999,100,7739.0,23.6
run_2025-11-10_320-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,48.6,49.9,8495.5,8641.4,100,7884.0,19.4
run_2025-11-10_320-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.0,53.5,11900.1,12301.9,100,7096.0,22.0
run_2025-11-10_321-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,49.0,60.9,8596.6,8738.300000000001,100,7606.0,17.8
run_2025-11-10_321-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.5,45.6,12377.4,12544.699999999999,100,8365.0,18.6
run_2025-11-10_322-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,54.7,60.6,8945.8,9037.4,100,8454.0,25.9
run_2025-11-10_322-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,48.9,49.8,9190.6,9420.300000000001,100,8874.0,17.0
run_2025-11-10_323-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.5,47.9,10592.0,10830.5,100,8473.0,20.1
run_2025-11-10_323-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.7,47.3,11794.2,12075.800000000001,100,7695.0,24.1
run_2025-11-10_324-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.1,45.5,9039.4,9408.4,100,6539.0,16.9
run_2025-11-10_324-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.3,55.5,10424.3,10882.0,100,6299.0,19.0
run_2025-11-10_325-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.6,49.4,10621.1,10733.1,100,6164.0,21.4
run_2025-11-10_325-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.8,64.8,9376.5,9451.0,100,8000.0,19.8
run_2025-11-10_326-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.6,56.5,8931.6,8989.9,100,8423.0,19.5
run_2025-11-10_326-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.6,47.8,12247.5,12362.1,100,7526.0,18.4
run_2025-11-10_327-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.6,58.8,10711.3,11057.4,100,6164.0,21.0
run_2025-11-10_327-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,51.0,63.0,8466.2,8843.6,100,7606.0,21.5
run_2025-11-10_328-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,53.4,59.9,12093.7,12497.6,100,8807.0,21.8
run_2025-11-10_328-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.8,46.5,12911.7,13071.400000000001,100,7793.0,14.8
run_2025-11-10_329-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.8,62.9,11187.3,11375.0,100,8428.0,21.6
run_2025-11-10_329-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,50.5,60.9,10717.1,10984.5,100,8400.0,25.4
run_2025-11-10_330-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.0,48.2,12440.7,12519.1,100,8796.0,20.5
run_2025-11-10_330-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,45.5,46.0,12781.6,13106.6,100,8311.0,22.6
run_2025-11-10_331-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,53.1,56.1,11870.9,12363.6,100,8243.0,20.7
run_2025-11-10_331-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.8,48.1,10449.1,10661.5,100,6702.0,24.3
run_2025-11-10_332-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.1,61.7,11124.2,11513.0,100,6180.0,25.2
run_2025-11-10_332-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,53.1,52.2,11624.3,11899.3,100,7553.0,16.2
run_2025-11-10_333-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.5,63.3,9293.7,9401.2,100,6373.0,19.2
run_2025-11-10_333-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,47.5,56.3,10457.1,10769.1,100,8887.0,18.7
run_2025-11-10_334-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,49.0,48.7,12217.2,12402.1,100,6870.0,18.9
run_2025-11-10_334-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.9,47.8,11411.7,11477.2,100,8559.0,15.5
run_2025-11-10_335-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,45.0,56.5,10291.5,10627.2,100,7163.0,23.8
run_2025-11-10_335-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,54.0,60.2,11451.5,11888.0,100,6970.0,14.4
run_2025-11-10_336-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.5,60.6,8943.8,9148.9,100,8805.0,20.3
run_2025-11-10_336-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,54.9,50.5,10246.9,10472.5,100,7090.0,21.9
run_2025-11-10_337-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,54.5,49.1,12048.4,12499.4,100,7171.0,16.5
run_2025-11-10_337-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,49.9,45.3,9414.3,9830.4,100,6318.0,24.9
run_2025-11-10_338-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.1,58.6,9255.4,9627.1,100,8011.0,24.1
run_2025-11-10_338-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.8,46.5,12773.8,12935.8,100,6867.0,19.7
run_2025-11-10_339-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.4,53.4,9365.5,9825.1,100,7757.0,18.9
run_2025-11-10_339-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,45.9,57.0,9600.2,9719.7,100,7774.0,16.8
run_2025-11-10_340-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,45.3,63.7,12860.2,13192.2,100,8158.0,22.8
run_2025-11-10_340-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,45.6,51.2,11779.7,11842.7,100,8236.0,15.6
run_2025-11-10_341-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,49.4,50.0,11618.1,11957.800000000001,100,7543.0,22.2
run_2025-11-10_341-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.8,58.1,12323.5,12498.2,100,6993.0,24.1
run_2025-11-10_342-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.2,57.4,8932.8,9185.199999999999,100,8512.0,16.7
run_2025-11-10_342-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,54.9,51.6,11647.4,11852.8,100,6930.0,24.4
run_2025-11-10_343-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,48.9,63.6,10717.0,10844.7,100,7523.0,14.4
run_2025-11-10_343-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.7,61.9,12214.1,12544.0,100,7204.0,25.0
run_2025-11-10_344-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.2,49.5,10737.5,11184.4,100,8565.0,15.4
run_2025-11-10_344-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,53.5,49.8,11253.1,11734.7,100,7296.0,21.7
run_2025-11-10_345-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.0,55.2,10597.6,10734.2,100,7158.0,17.0
run_2025-11-10_345-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.8,60.5,10599.5,10972.3,100,8069.0,24.0
run_2025-11-10_346-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,54.7,45.9,11932.7,12281.7,100,7807.0,20.1
run_2025-11-10_346-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.3,58.9,11291.4,11495.9,100,6322.0,15.6
run_2025-11-10_347-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,53.4,58.0,11313.0,11371.6,100,7525.0,20.9
run_2025-11-10_347-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.5,49.6,10471.3,10831.699999999999,100,8206.0,18.9
run_2025-11-10_348-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.3,58.6,10843.1,11318.6,100,8976.0,21.9
run_2025-11-10_348-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.6,63.8,11830.3,12164.8,100,7887.0,24.6
run_2025-11-10_349-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.5,45.9,12199.3,12445.199999999999,100,7111.0,18.9
run_2025-11-10_349-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,51.8,51.4,11604.2,11890.5,100,6678.0,17.5
run_2025-11-10_350-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.2,53.8,12650.7,12790.5,100,8618.0,14.2
run_2025-11-10_350-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.3,63.0,12173.5,12561.2,100,8444.0,20.9
run_2025-11-10_351-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.2,64.2,10984.6,11370.5,100,6702.0,18.8
run_2025-11-10_351-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.6,53.9,11488.5,11604.0,100,6602.0,18.5
run_2025-11-10_352-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,49.3,60.0,12661.0,13106.1,100,8145.0,16.2
run_2025-11-10_352-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.3,55.6,11248.2,11419.300000000001,100,6945.0,19.2
run_2025-11-10_353-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.4,55.8,12194.1,12686.1,100,6919.0,25.8
run_2025-11-10_353-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,46.4,50.6,11568.5,11790.8,100,6457.0,17.6
run_2025-11-10_354-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.3,49.3,10938.9,11068.9,100,6792.0,21.2
run_2025-11-10_354-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,54.0,50.8,9512.5,9720.8,100,7283.0,23.3
run_2025-11-10_355-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.5,56.1,10359.6,10607.7,100,8199.0,23.0
run_2025-11-10_355-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.0,45.6,12851.6,12932.800000000001,100,7009.0,17.9
run_2025-11-10_356-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,52.6,63.1,11425.7,11735.900000000001,100,6986.0,21.3
run_2025-11-10_356-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.2,48.1,10996.2,11315.1,100,6855.0,24.5
run_2025-11-10_357-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,53.9,49.4,12691.6,13074.1,100,7435.0,14.2
run_2025-11-10_357-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,50.4,55.4,11098.0,11161.1,100,6542.0,19.2
run_2025-11-10_358-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,47.0,59.2,10820.0,11113.6,100,7457.0,16.7
run_2025-11-10_358-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.6,46.9,11892.8,11966.599999999999,100,8113.0,18.7
run_2025-11-10_359-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.0,51.4,11678.3,12043.8,100,6089.0,19.0
run_2025-11-10_359-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.9,64.4,9288.5,9363.6,100,6029.0,23.0
run_2025-11-10_360-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,45.3,50.2,10568.0,11028.3,100,6225.0,15.1
run_2025-11-10_360-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,51.4,51.3,10573.6,10939.5,100,7607.0,20.2
run_2025-11-10_361-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,48.6,61.7,10139.8,10418.099999999999,100,8563.0,20.8
run_2025-11-10_361-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.0,46.0,10779.6,11028.300000000001,100,6015.0,19.9
run_2025-11-10_362-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.8,54.3,10300.3,10409.099999999999,100,8810.0,22.8
run_2025-11-10_362-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,49.6,52.6,9317.0,9497.9,100,6319.0,18.6
run_2025-11-10_363-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,46.0,51.3,10296.9,10737.9,100,8526.0,25.3
run_2025-11-10_363-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,53.3,50.7,8732.5,9189.5,100,7449.0,19.8
run_2025-11-10_364-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,45.5,46.8,11048.6,11098.9,100,7978.0,20.9
run_2025-11-10_364-30-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,52.3,51.3,12326.8,12644.199999999999,100,7532.0,23.9
run_2025-11-10_365-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,52.7,45.9,11736.3,12110.0,100,7431.0,17.3
run_2025-11-10_365-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,48.5,60.6,10057.8,10386.199999999999,100,8505.0,14.9
run_2025-11-10_366-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.2,53.0,8800.5,8887.3,100,8268.0,22.5
run_2025-11-10_366-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,50.2,53.9,9329.9,9477.9,100,7450.0,19.8
run_2025-11-10_367-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.6,62.9,10909.3,11072.0,100,6335.0,24.8
run_2025-11-10_367-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.5,58.2,9352.5,9776.8,100,6346.0,25.8
run_2025-11-10_368-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,47.9,45.2,10902.3,11160.699999999999,100,8405.0,18.8
run_2025-11-10_368-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.3,63.9,9465.4,9734.5,100,7588.0,19.0
run_2025-11-10_369-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,48.9,49.7,12305.0,12775.7,100,7445.0,18.9
run_2025-11-10_369-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,50.5,47.2,10227.4,10564.1,100,8042.0,17.9
run_2025-11-10_370-00-00,3DBall,PPO,0.0003,2048,40960,5,128,2,50000,8,32,50.3,60.4,9529.5,9983.9,100,8577.0,23.4
run_2025-11-10_370-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.9,55.0,12136.7,12392.1,100,7887.0,23.1
